col1,col2,col3,col4
7227498524445,-56062352787388,87326063187514,C
45683716594291,-36316500814499,-8025517824728,L
76745248626005,-49300735799,18036202666198,q
58956205056557,-30868034503121,-41990683754449,T
12918077206056,-50183247879074,96091554830474,j
65954917472933,-86358957391193,-47978789212708,n
54481018547472,-9030086892386,-75777109242574,l
83487065998961,-34987126230012,33499014154378,J
52904120522404,-5008255274532,-18081804141382,F
85371708381968,-39232147193134,-10204627135371,w
64214724584827,-69016509955281,89406867498824,W
64500177825967,-43030761390310,42446137492072,U
33465921227428,-58027985618573,52983163285349,i
54903018462183,-74907338123829,71382291119332,d
9648633965814,-57599636109618,6602153670039,f
84699135802014,-52394740931663,-62079585250830,a
97234195409123,-36165013896525,72356435809784,q
15540457282351,-36971020235505,76934288862547,s
16138683335574,-25772009447928,-22586457615575,b
70977050348939,-88887427165154,-58384205557198,r
84716033258960,-16481561715441,-72102573359466,b
57138616103390,-38318051178227,45397769249628,c
39720542704903,-20883152010533,-57907938784330,j
60876849547209,-87763172393053,-48189231317957,Z
69162578727004,-11603315206899,65065412535611,L
29887905847762,-33209165183889,-86528157445091,t
34404782633174,-42194915254783,26359584478534,K
58751265474327,-97996123706850,-88215989857136,P
65288253888065,-98806924687465,34212228012036,w
45863607023770,-80228168355256,-77105397777253,Q
8015887289127,-12203853869538,2723022267087,y
12013378903339,-13057923508244,-27965326421201,W
35642662549696,-58606416199083,-18340407640888,X
26129620729654,-12896888771037,11110804797054,U
35895812254814,-2229681070933,-25439266515334,c
17459854105201,-90020951922983,15511473170153,Y
41911363377134,-74602791364978,2332794536546,B
95959632283610,-94949780725881,-85871072260834,L
87929502770277,-55217326960725,-67932953422445,S
17814114322847,-60870650849166,-84239586686020,h
44729490541778,-90763687701916,-39603158661684,L
8587729496828,-43212313919281,11035085380552,n
91836221667447,-45286114673213,-77092795619897,x
93514300033494,-19935492097376,-34796291230554,l
57688118388979,-66203751439660,99749607421174,x
56087663499450,-74428828576886,48325836209987,q
37644290388458,-52843146125229,-28426842900094,l
93054243086056,-20445041484840,99036343322005,p
76499890279917,-42511062789891,-454185366833,u
60459612576711,-1788002575693,-69327801804576,Q
24073985914827,-73238790244485,-67669306737645,s
61861628003960,-8263834500820,5750235084200,E
67687100859317,-79727178579870,-87409564674002,r
9281690388340,-11905268078986,54386247213330,w
79769084138349,-91922270095128,-4692957288262,y
31385488255778,-67348296577231,-13689370132898,u
92314413356244,-51809037986779,5794297397255,S
80011738210009,-90709976037212,-13829944942398,F
98030200578158,-56198831816399,36760459656015,K
39966483564611,-455158905874,70239817943565,O
21098344542968,-36393889273815,-37078858539174,p
62670768490187,-12274241890880,71704355094624,x
88101168422145,-51486245589713,-80815448957928,B
63606080231983,-74649014046844,38654937569761,U
88159904435463,-63019586729594,-44959388423218,j
93571595319843,-2592102601517,33082933234282,b
92174423281612,-67530951865496,55354889005608,g
42764268336440,-48283264178473,1970442934021,g
85314944564682,-33700694668958,-45611283158422,J
38842900847349,-88405432559793,-81207563767820,G
75030244460739,-71738272270291,14876196953091,J
65734114875376,-83633534954228,-41568461845693,Z
28556764306829,-70525229456128,86799019543681,S
23758616631375,-69039736262334,-96420611535211,i
82727003003990,-31605040652503,97570160950348,m
98432399345786,-97733009646089,-76166606798485,a
11849903622119,-38651256196741,-9565657664238,g
99930210027323,-56669144617078,58454655014277,K
67484476000953,-45915600046252,-89180457737665,O
140172352981,-26336917806014,71785915493280,j
42899897408404,-12875330612650,32550708919348,S
72490022054103,-33530869987679,-73325551170066,h
23970588498054,-34029874480838,-73351060749800,c
70385302403427,-20894468093625,-34393183341023,p
42254919897399,-9058997663827,62353776897421,T
23233384137550,-84196492715573,-33068697005571,f
11040521020433,-68050331636412,-4274537770728,N
62543596746895,-33295689224522,13063440372836,N
55383326732235,-94935059904273,49754806820139,K
16737439307381,-10929318943617,-24890983488261,n
36587033508073,-50997175765346,-69679709832152,X
69276238352928,-26366348520252,17541221871149,m
83494362672138,-13416312478549,-4702717462937,k
88562720135187,-98751311085923,20613362407242,o
78547432347672,-66411209758374,26887322963498,c
82578758379356,-73537725389085,-13464525087917,n
45511911945111,-69818699234254,91922480927182,p
56079836839667,-18573742537535,-8017953848142,y
71473221996040,-90849955619413,4737479499060,h
7945013291219,-84055144528908,35698424975610,p
58151157481746,-21175252158953,-38999547523979,d
64637267045514,-73040492627508,19123815540594,G
766176006283,-29917213238794,33957865063168,m
5720000831420,-85969879649314,92750976836992,z
79627366398547,-44847066854386,48853185203649,Z
43479481879406,-29106067587180,-81815272647033,Z
88604344543526,-47174489984672,4803515520468,h
59264366998936,-68326819920654,59683472694492,h
35523675110519,-52807111443145,-29191284127080,N
89623736786421,-5945219378595,-50030417500805,Y
19713592080520,-26694157882308,37319959191525,a
42453605038346,-12438906215763,-32943822386429,f
45783025463340,-44037357699972,-96467323289263,O
45454187561325,-2418956643835,-72543595330882,x
22695424704872,-41901668714238,31864888279519,G
1202161888509,-74277235100011,-45653413348745,s
73211562831890,-85058914781588,33364715266295,S
17996030387592,-2079846730307,-28126452227232,k
9201798909662,-66282972160232,13054163147862,j
3079158857417,-51219380401289,99048872202849,n
40707812316048,-1929063362972,-63754249836694,G
668665019362,-80625405108008,29548249163063,k
61494692574988,-80753465060196,-99080418594984,v
61433298630849,-14588039908741,-32354454388731,i
17210646631727,-44973255537194,21720403337036,P
51427442996910,-52326634559800,-39431929805796,P
32694807835885,-32561352704194,-99689543268924,Y
59663181683736,-85242233040662,91931440421519,K
10925429825311,-71303968655419,-32628803472416,N
57524044563278,-73878655709874,-40162830858676,e
91237323651110,-27176282637200,24869491592868,X
51188684250682,-73350615314740,-16028288150481,J
40176305134307,-11218208442816,-6486149486763,U
65067610729128,-27890477912592,19863337643554,j
68957497982089,-51003732785956,-54596160806172,D
53797183833232,-29711504881053,-87159342216292,e
59242376705515,-26715467658674,-16317507347748,k
83618212933673,-18866082525792,-14429992251001,B
81515990653688,-85428899337737,8365707813509,q
54607189759508,-47555057839801,56713467132828,g
75165309401959,-93622479144126,-68821978914857,L
72500626725134,-16762508108224,51511963598045,G
80588140999851,-28340498707556,89716129947161,B
98877426404534,-3005359897473,53014892536561,F
76901359938913,-22920340200033,31288198447661,a
25770786023438,-78625920504258,-17745919829592,O
34950294234838,-47007868540685,-22134341128335,C
58906916594551,-19820838450569,88175723875623,q
22753874380285,-30487534165301,-48786056571443,X
14807298175475,-8471247571969,6271934049216,G
22469357456853,-3150100636130,48872473316324,f
80890070741788,-59909497302746,6025794615880,y
99853010593177,-1071483005890,48678254132555,g
15449424224552,-83363220437432,42817091847144,V
18700062914410,-53227609002106,-53921791925477,I
81859750457463,-84824239506176,46076268836683,J
84914882053096,-27368511019808,33045413019903,K
27435123728106,-3264329107697,8382233373533,D
22061822811589,-96035680714331,-53855377321069,T
78759371426364,-79126506365127,-32314559700263,A
99026261180395,-52154633795325,99994843112109,u
11438628924938,-87745686653967,-29923586464744,N
22387898032056,-98675034397221,27093435405235,c
86868833510450,-77102754829580,62768868570509,L
29470683122936,-50660781119167,71313639453998,i
84080787162362,-6945304743393,46753185607291,N
97642006509287,-96233113386139,-7529286569107,j
13572396185098,-31296841686833,46955295196832,f
37899915315735,-14574188265815,52350167413275,p
37898133442650,-93710550064935,34429480173566,o
33244757944838,-46874942884203,35608925357612,N
88905406201773,-97057151523304,-74723628530218,R
21382340254239,-55678109476719,40197482819956,h
62993270032093,-3381104004396,-67269771166150,t
18346875367921,-83256990504383,-76630495729837,z
89290692702773,-50151172858427,21492040618352,G
23576557180296,-47050991795685,67038474303686,h
8552909236899,-51802511509726,96687070885048,c
1418045546042,-86984427020357,35787386829049,k
82919414332844,-30066448876167,-86193965402940,m
33166010111587,-52985127072631,18576670644517,x
87338795223781,-29400285962807,10074737290540,w
127034308195,-88658562163808,13150273725374,O
75391923041203,-85559018957039,-71266793529653,j
741031528618,-6169286424911,94626616394805,d
3635202611822,-50163162748558,-48491692833243,x
59740570147681,-12737356146837,-1187826835689,O
56588816992175,-22070314792682,-44349302757332,Z
1221786903045,-68393298586859,-11470501753437,d
2905975116511,-3551692798952,-2912462822535,k
87313267503854,-68032589756774,-11899531923934,F
84411554554515,-88216930518997,78103475246493,I
78126591632019,-1600111783540,-45755848342281,S
88746075604982,-3708332343520,36308375507072,O
66280327918531,-7010953702432,-74798308803937,S
18739855280863,-7905083894189,97496689877653,B
90884209322025,-41431971725124,-78002712015659,W
50658215203442,-37908529309259,52711863653585,h
96115423201090,-81492775888846,81273836228258,Y
90303257876519,-53189304353375,15230967211040,m
49642014668248,-66883883057655,-74497864942425,y
78240731891978,-68156445402417,-43817551528444,F
48375545236929,-85249604052665,-61884991620153,m
17321023512946,-82576900374851,8559269469588,e
13242541029757,-80127410574515,83806640940856,k
58532389956783,-90150084793945,-35080368990939,Y
48070260067917,-89593493180343,3630484319402,r
2524032091766,-91215487523086,-46149220569330,s
33273576410356,-13396561197613,-24312760607218,X
86666006646589,-56984170247846,35049233346968,V
87881193297801,-31152318976556,-30237695922242,L
61398103384976,-7391990921373,9339935436093,c
80658704980255,-19109514449490,-67967178596131,t
74195968147334,-86270069181377,173866849530,A
28343939805654,-70004646840304,73945909508891,T
82419755725764,-27125966258494,-73094690752805,J
92254372972866,-94296745224297,70510452042889,a
25170669626530,-43275799137419,-25452330231643,U
10792212341334,-8911195631806,-13484603117391,y
72365530866048,-49519784547725,42196856119291,p
83562536530016,-34343616270646,-5995531849840,Z
38065239110292,-79281852335677,93796399589414,G
70282652450984,-33562828009790,-66095888810483,c
59872938016983,-15032911720567,-16127572845277,K
47052229638598,-3508790996374,-24908638057373,j
89409452760500,-69924995749143,-98547003861494,E
99084508317229,-75438295337655,4158230101412,l
8248158633477,-87737629500629,7581437168275,W
8096039655153,-86396628949398,61169094325451,c
53977074641793,-57658197387956,-9009964928739,g
25220233631885,-8204518373057,-626357018233,v
60165177124738,-25386470248921,-16817974993436,h
74183190093508,-43798691619709,-31741614138366,p
87091579725789,-96662167109586,-2741837689421,k
16174291525912,-89752476276027,-34805342105803,l
82357076045008,-98747795886186,63960918698590,z
87165557860548,-49446746107149,21372075106734,S
25939109009780,-85720275633450,21983902949311,L
56023649278173,-42164497428551,-76435101926860,A
17451006107845,-43720860528947,-59356461474147,E
16182945062600,-8522142075842,72509945495095,s
94104612223137,-4443867131664,-25225760326650,O
42492943360262,-5975691254739,-85949617994960,r
44895100204657,-26804904300811,-51188818038048,a
26011734146988,-21756573866230,-51750281161103,h
95789205484738,-10517466734359,-17619665958000,K
38571709407046,-22706780830761,3092895752196,R
52140514308963,-94994163307149,2575312964107,X
25008611841834,-39638389875732,13567403741595,C
804423112547,-29592849194171,61152776075303,X
86597058763185,-39702715337752,22320492865762,M
37735647757246,-99507920213595,-51340699068899,G
8415087424525,-28915738820172,-48847844983535,I
70381896784352,-72650753947653,-83847259355773,b
13678744948333,-16233366533813,-98821362342891,g
61271331176563,-77715161283867,-6729755425184,q
48724992721190,-23382766923624,-20091697521195,Z
67099511027931,-600607576539,69114159371978,b
12003350347438,-63296232085855,-63137187595256,v
62086138648308,-15965321302501,-26650595134642,N
38243562613609,-71630750508231,-81107182321330,c
92725189304530,-25935089450814,67764121927171,i
12866262136414,-132467740712,-57403488584630,W
55801946131184,-472279347664,390391955628,q
77405272042335,-57016434550161,85336019772773,K
93989902120457,-640528357945,-77982800207520,b
62524688439880,-11951838214725,-73460110170571,Z
10108362888407,-28719724561133,85411586839178,d
79675991470797,-36575364229681,-85314083525133,h
39981371416132,-27136760635370,-70639813823207,N
53728382047751,-27377986799792,-63140297378336,x
83013564132450,-51243057307542,60112656561860,l
77261261586468,-22438978256940,65028139716862,N
72275349131311,-1171448321585,-37953861551117,N
5020878508391,-71281254189408,69362021344307,d
1897541403756,-99307437492512,4862141703608,Y
15469656290516,-22372379564437,-6454552322474,u
35837269800753,-72687085385492,-59078824802089,l
76413009526982,-83535282258747,80722856051469,X
82788933278217,-67869298769881,-28724522580617,y
739577534442,-1598509248711,95369376021769,T
90017041895307,-65930311527585,76683936322896,E
51524632700035,-89291214309116,-86555098819133,u
12941774790444,-60362002014828,-70730414759835,M
46688619575470,-85077506741529,-3294423955424,A
43070134667347,-27837203909617,5054036477375,l
